request_id,generated_at,target_word,frame_count,timeline_frame_count,capture_fps,old_score,old_band,standard_json,saved_standard_json,standard_source,query_json,error,new_score,new_band,score_delta,dtw_distance,normalized_distance,alignment_mode,score_scale_reason,query_left_hand_presence,query_right_hand_presence,query_pose_presence,query_face_presence,query_hand_presence_max
web_20260523_011122_fb34e3e5,2026-05-23T01:11:24,跳,30,,10.0,11.705423102583957,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/跳/跳_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_011122_fb34e3e5/holistic/user_跳_web_20260523_011122_fb34e3e5_holistic_results.json,,7.258864322414007,low,-4.44655878016995,0.2725645255618391,0.4451288323507658,semantic_action_window,short_action_window_with_query_energy_peak,0.5333333333333333,0.5666666666666667,1.0,1.0,0.5666666666666667
web_20260523_011135_5967dd5a,2026-05-23T01:11:37,跳,30,,10.0,10.314502285252138,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run2/all_demo_step4_worker_cache_v2/results/跳/跳_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_011135_5967dd5a/holistic/user_跳_web_20260523_011135_5967dd5a_holistic_results.json,,3.110634612389878,low,-7.203867672862259,0.33678319947731983,0.5889368085582636,semantic_action_window,short_action_window_with_query_energy_peak,0.4666666666666667,0.7,1.0,1.0,0.7
web_20260523_015650_c394e067,2026-05-23T01:56:52,跳,19,37,14.682539682539682,63.27777934083104,borderline,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_015650_c394e067/holistic/user_跳_web_20260523_015650_c394e067_holistic_results.json,,84.92334172592344,normal_like,21.645562385092397,0.047507957405413435,0.0567061731277496,semantic_action_window,jump_relation_semantic_floor,0.8947368421052632,0.8947368421052632,1.0,1.0,0.8947368421052632
web_20260523_015727_2cb1fbe6,2026-05-23T01:57:28,跳,19,37,14.682539682539682,69.38912427350296,borderline,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_015727_2cb1fbe6/holistic/user_跳_web_20260523_015727_2cb1fbe6_holistic_results.json,,84.94841523300283,normal_like,15.559290959499876,0.044490776050910404,0.05107344476437807,semantic_action_window,jump_relation_semantic_floor,0.8947368421052632,0.8947368421052632,1.0,1.0,0.8947368421052632
web_20260523_015736_2678050f,2026-05-23T01:57:38,花,30,54,18.0,44.034384909632614,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_015736_2678050f/holistic/user_花_web_20260523_015736_2678050f_holistic_results.json,,77.84019168252094,normal_like,33.805806772888324,0.03211483704203059,0.03632428141110601,full_sequence_with_action_window_diagnostics,visible_semantic_core_scale,0.03333333333333333,0.7,1.0,1.0,0.7
web_20260523_015755_80a348dd,2026-05-23T01:57:57,花,30,54,18.0,47.89787395988078,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_015755_80a348dd/holistic/user_花_web_20260523_015755_80a348dd_holistic_results.json,,78.25112504326592,normal_like,30.353251083385132,0.0315532564479656,0.035560811972611794,full_sequence_with_action_window_diagnostics,visible_semantic_core_scale,0.0,0.7666666666666667,1.0,1.0,0.7666666666666667
web_20260523_015816_3c06955d,2026-05-23T01:58:17,花,30,54,18.0,42.44982283222759,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_015816_3c06955d/holistic/user_花_web_20260523_015816_3c06955d_holistic_results.json,,78.22802383654293,normal_like,35.77820100431534,0.031176901040821693,0.035603625024997976,full_sequence_with_action_window_diagnostics,visible_semantic_core_scale,0.0,0.6333333333333333,1.0,1.0,0.6333333333333333
web_20260523_015835_2dfac551,2026-05-23T01:58:36,花,15,30,10.0,16.105046429392765,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_015835_2dfac551/holistic/user_花_web_20260523_015835_2dfac551_holistic_results.json,,78.1195983881378,normal_like,62.01455195874504,0.032939754449510944,0.03801171166469929,full_sequence_with_action_window_diagnostics,flower_short_visible_core_semantic_floor,0.0,0.7333333333333333,1.0,1.0,0.7333333333333333
web_20260523_020555_09843ad1,2026-05-23T02:05:57,跳,19,37,14.682539682539682,77.20913253035371,normal_like,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_020555_09843ad1/holistic/user_跳_web_20260523_020555_09843ad1_holistic_results.json,,84.94841523300283,normal_like,7.73928270264912,0.044490776050910404,0.05107344476437807,semantic_action_window,jump_relation_semantic_floor,0.8947368421052632,0.8947368421052632,1.0,1.0,0.8947368421052632
web_20260523_020656_ffa06ed9,2026-05-23T02:06:57,花,15,30,10.0,14.338281161904472,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_020656_ffa06ed9/holistic/user_花_web_20260523_020656_ffa06ed9_holistic_results.json,,77.18278859042866,normal_like,62.84450742852418,0.0329345583399602,0.03755408643232683,full_sequence_with_action_window_diagnostics,visible_semantic_core_scale,0.06666666666666667,0.7333333333333333,1.0,1.0,0.7333333333333333
web_20260523_020721_d12639c5,2026-05-23T02:07:23,花,15,30,10.0,15.142202018342854,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_020721_d12639c5/holistic/user_花_web_20260523_020721_d12639c5_holistic_results.json,,77.48293063086018,normal_like,62.340728612517324,0.03295210723868895,0.036991315952703954,full_sequence_with_action_window_diagnostics,visible_semantic_core_scale,0.0,0.8,1.0,1.0,0.8
web_20260523_020734_b9299448,2026-05-23T02:07:35,花,15,30,10.0,17.864326075467456,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_020734_b9299448/holistic/user_花_web_20260523_020734_b9299448_holistic_results.json,,78.08182582418904,normal_like,60.21749974872158,0.0330560476145772,0.03587486471998705,full_sequence_with_action_window_diagnostics,visible_semantic_core_scale,0.0,0.6666666666666666,1.0,1.0,0.6666666666666666
web_20260523_020807_c15e8c2b,2026-05-23T02:08:08,花,15,30,10.0,20.272808589967102,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_020807_c15e8c2b/holistic/user_花_web_20260523_020807_c15e8c2b_holistic_results.json,,18.227351003209403,low,-2.045457586757699,0.029192318378828915,0.20426963011303714,full_sequence_with_action_window_diagnostics,default,0.0,0.6666666666666666,1.0,1.0,0.6666666666666666
web_20260523_020825_2312ad97,2026-05-23T02:08:28,花,45,54,18.0,43.860521620186304,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_020825_2312ad97/holistic/user_花_web_20260523_020825_2312ad97_holistic_results.json,,63.31809108845088,borderline,19.457569468264573,0.03395909345739539,0.0662648692803439,full_sequence_with_action_window_diagnostics,visible_semantic_core_scale,0.0,0.7777777777777778,1.0,1.0,0.7777777777777778
web_20260523_020843_6ba8acd9,2026-05-23T02:08:48,花,60,60,20.0,40.357745674457924,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_020843_6ba8acd9/holistic/user_花_web_20260523_020843_6ba8acd9_holistic_results.json,,42.25314867077092,low,1.8954029963129955,0.03241316979462149,0.10337895722517185,full_sequence_with_action_window_diagnostics,default,0.0,0.7166666666666667,1.0,1.0,0.7166666666666667
web_20260523_020951_6ff2657c,2026-05-23T02:09:56,跳,60,60,20.0,26.373830235321922,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_020951_6ff2657c/holistic/user_跳_web_20260523_020951_6ff2657c_holistic_results.json,,7.283056837579631,low,-19.09077339774229,0.21681206641670905,0.4445641738425614,semantic_action_window,short_action_window_with_query_energy_peak,0.26666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666
web_20260523_021006_aef545ce,2026-05-23T02:10:10,跳,60,60,20.0,4.212519102422762,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_021006_aef545ce/holistic/user_跳_web_20260523_021006_aef545ce_holistic_results.json,,9.028444705845166,low,4.815925603422404,0.3329664150705042,0.40810640775337137,semantic_action_window,short_action_window_with_query_energy_peak,0.7333333333333333,0.6,1.0,1.0,0.7333333333333333
web_20260523_021604_9c415199,2026-05-23T02:16:08,跳,60,60,20.0,27.034157005087632,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_021604_9c415199/holistic/user_跳_web_20260523_021604_9c415199_holistic_results.json,,4.7839703876199815,low,-22.25018661746765,0.2794909329047356,0.5158880282499858,semantic_action_window,short_action_window_with_query_energy_peak,0.13333333333333333,0.7166666666666667,1.0,1.0,0.7166666666666667
web_20260523_021622_26666615,2026-05-23T02:16:24,跳,30,54,18.0,10.535983403133166,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_021622_26666615/holistic/user_跳_web_20260523_021622_26666615_holistic_results.json,,7.831913380804867,low,-2.704070022328299,0.3005133831403335,0.4322340118757013,semantic_action_window,short_action_window_with_query_energy_peak,0.6,0.5,1.0,1.0,0.6
web_20260523_022509_a44cb853,2026-05-23T02:25:12,跳,30,54,18.0,18.945522983315495,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_022509_a44cb853/holistic/user_跳_web_20260523_022509_a44cb853_holistic_results.json,,8.690248136280317,low,-10.255274847035178,0.2737661730991391,0.4145855349518649,semantic_action_window,short_action_window_with_query_energy_peak,0.7666666666666667,0.6666666666666666,1.0,1.0,0.7666666666666667
web_20260523_023452_bd691c4f,2026-05-23T02:34:56,花,53,105,29.44954128440367,81.68481514826072,normal_like,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_023452_bd691c4f/holistic/user_花_web_20260523_023452_bd691c4f_holistic_results.json,,79.39839837023891,normal_like,-2.2864167780218168,0.02899202722322958,0.033450338491697165,full_sequence_with_action_window_diagnostics,visible_semantic_core_scale,0.0,0.7735849056603774,1.0,1.0,0.7735849056603774
web_20260523_023716_bb545221,2026-05-23T02:37:17,花,15,30,10.0,26.73682542986098,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_023716_bb545221/holistic/user_花_web_20260523_023716_bb545221_holistic_results.json,,75.53318443817626,normal_like,48.796359008315285,0.036608248191187985,0.04068672411070608,full_sequence_with_action_window_diagnostics,visible_semantic_core_scale,0.0,0.6666666666666666,1.0,1.0,0.6666666666666666
web_20260523_023729_fe2e847d,2026-05-23T02:37:30,花,15,30,10.0,27.805387851562084,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_023729_fe2e847d/holistic/user_花_web_20260523_023729_fe2e847d_holistic_results.json,,78.09925693366887,normal_like,50.29386908210678,0.03306179338375074,0.035842498304792074,full_sequence_with_action_window_diagnostics,visible_semantic_core_scale,0.0,0.8,1.0,1.0,0.8
web_20260523_023751_844be9b0,2026-05-23T02:37:53,花,15,30,10.0,27.576015139176036,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_023751_844be9b0/holistic/user_花_web_20260523_023751_844be9b0_holistic_results.json,,78.30805692480041,normal_like,50.732041785624375,0.03273400609866125,0.03545535507021096,full_sequence_with_action_window_diagnostics,visible_semantic_core_scale,0.0,0.8666666666666667,1.0,1.0,0.8666666666666667
web_20260523_023814_169a471d,2026-05-23T02:38:17,花,30,54,18.0,73.35368954623446,borderline,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_023814_169a471d/holistic/user_花_web_20260523_023814_169a471d_holistic_results.json,,77.05564745831941,normal_like,3.70195791208495,0.0348391223445133,0.03779313797879898,full_sequence_with_action_window_diagnostics,visible_semantic_core_scale,0.0,0.8666666666666667,1.0,1.0,0.8666666666666667
web_20260523_023830_033d7664,2026-05-23T02:38:33,花,30,54,18.0,70.32694092754284,borderline,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_023830_033d7664/holistic/user_花_web_20260523_023830_033d7664_holistic_results.json,,78.8270187377436,normal_like,8.500077810200764,0.03167090723238341,0.03449758372405747,full_sequence_with_action_window_diagnostics,visible_semantic_core_scale,0.0,0.8,1.0,1.0,0.8
web_20260523_024000_dd35e1bb,2026-05-23T02:40:02,跳,30,54,18.0,8.24564551165642,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_024000_dd35e1bb/holistic/user_跳_web_20260523_024000_dd35e1bb_holistic_results.json,,4.122984148559758,low,-4.122661363096662,0.3346600076638852,0.5411221719397376,semantic_action_window,short_action_window_with_query_energy_peak,0.9,0.7,1.0,1.0,0.9
web_20260523_024025_9c6cf572,2026-05-23T02:40:28,跳,30,54,18.0,6.794082087415271,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_024025_9c6cf572/holistic/user_跳_web_20260523_024025_9c6cf572_holistic_results.json,,3.769062346165826,low,-3.025019741249445,0.2770320327843779,0.5563534137528376,semantic_action_window,short_action_window_with_query_energy_peak,0.3,0.6,1.0,1.0,0.6
web_20260523_024037_ff5b3fb5,2026-05-23T02:40:39,跳,30,54,18.0,9.784524923598282,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_024037_ff5b3fb5/holistic/user_跳_web_20260523_024037_ff5b3fb5_holistic_results.json,,6.226831427977597,low,-3.5576934956206845,0.29188021697759464,0.471154171699649,semantic_action_window,short_action_window_with_query_energy_peak,0.5,0.8333333333333334,1.0,1.0,0.8333333333333334
web_20260523_030621_977512c9,2026-05-23T03:06:25,花,53,105,29.44954128440367,76.33732180919093,normal_like,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_030621_977512c9/holistic/user_花_web_20260523_030621_977512c9_holistic_results.json,,79.39839837023891,normal_like,3.061076561047983,0.02899202722322958,0.033450338491697165,full_sequence_with_action_window_diagnostics,visible_semantic_core_scale,0.0,0.7735849056603774,1.0,1.0,0.7735849056603774
web_20260523_030625_c3f72e11,2026-05-23T03:06:26,跳,19,37,14.682539682539682,55.42522559571555,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_030625_c3f72e11/holistic/user_跳_web_20260523_030625_c3f72e11_holistic_results.json,,84.96471093977739,normal_like,29.539485344061838,0.047280118537600724,0.055043579513593774,semantic_action_window,jump_relation_semantic_floor,0.8947368421052632,0.8947368421052632,1.0,1.0,0.8947368421052632
web_20260523_031125_9cc568f2,2026-05-23T03:11:28,花,53,105,29.44954128440367,76.78697627873174,normal_like,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_031125_9cc568f2/holistic/user_花_web_20260523_031125_9cc568f2_holistic_results.json,,79.2397950568015,normal_like,2.452818778069755,0.029482937069314468,0.03374027482561618,full_sequence_with_action_window_diagnostics,visible_semantic_core_scale,0.0,0.7924528301886793,1.0,1.0,0.7924528301886793
web_20260523_031129_bd3988e8,2026-05-23T03:11:30,跳,19,37,14.682539682539682,75.1590126608191,normal_like,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_031129_bd3988e8/holistic/user_跳_web_20260523_031129_bd3988e8_holistic_results.json,,84.97386773835608,normal_like,9.814855077536976,0.04870685196651341,0.057656330301181155,semantic_action_window,jump_relation_semantic_floor,0.8947368421052632,0.8947368421052632,1.0,1.0,0.8947368421052632
web_20260523_031134_8688f93f,2026-05-23T03:11:36,跳,30,54,18.0,13.602052646839228,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_031134_8688f93f/holistic/user_跳_web_20260523_031134_8688f93f_holistic_results.json,,7.38954832035755,low,-6.212504326481678,0.29589639787091027,0.4421007365663946,semantic_action_window,short_action_window_with_query_energy_peak,0.7,0.6,1.0,1.0,0.7
web_20260523_031147_55d51ab9,2026-05-23T03:11:49,跳,30,54,18.0,6.233666022857974,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_031147_55d51ab9/holistic/user_跳_web_20260523_031147_55d51ab9_holistic_results.json,,0.8328617528044224,low,-5.400804270053551,0.3878581139702369,0.8125603533139072,semantic_action_window,short_action_window_with_query_energy_peak,0.5,0.6,1.0,1.0,0.6
web_20260523_031219_0da0bd96,2026-05-23T03:12:20,跳,15,30,10.0,7.3502367475858446,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_031219_0da0bd96/holistic/user_跳_web_20260523_031219_0da0bd96_holistic_results.json,,6.131511302145911,low,-1.2187254454399339,0.27834893128381044,0.47377210889587096,semantic_action_window,short_action_window_with_query_energy_peak,0.7333333333333333,0.6666666666666666,1.0,1.0,0.7333333333333333
web_20260523_031235_d0de0d44,2026-05-23T03:12:36,跳,15,30,10.0,7.9760503996281455,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_031235_d0de0d44/holistic/user_跳_web_20260523_031235_d0de0d44_holistic_results.json,,15.226162534087994,low,7.250112134459848,0.23692616179518888,0.3194122984192183,semantic_action_window,short_action_window_with_query_energy_peak,0.5333333333333333,0.6,1.0,1.0,0.6
web_20260523_031247_f927176a,2026-05-23T03:12:48,跳,15,30,10.0,3.2277955842301207,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_031247_f927176a/holistic/user_跳_web_20260523_031247_f927176a_holistic_results.json,,10.542593022256467,low,7.314797438026346,0.24633801715392326,0.3817946679111411,semantic_action_window,short_action_window_with_query_energy_peak,0.9333333333333333,0.5333333333333333,1.0,1.0,0.9333333333333333
web_20260523_031304_c5ddfa0c,2026-05-23T03:13:05,花,15,30,10.0,22.313452960141657,low,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,template_root,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_031304_c5ddfa0c/holistic/user_花_web_20260523_031304_c5ddfa0c_holistic_results.json,,78.40091878671288,normal_like,56.08746582657122,0.03293777774260642,0.03528350822490771,full_sequence_with_action_window_diagnostics,visible_semantic_core_scale,0.0,0.6,1.0,1.0,0.6
