request_id,generated_at,frame_count,score,band,dtw_distance,normalized_distance,scale_reason,floor_used,floor_reason,semantic_floor_score,left_presence,right_presence,two_hand_presence,required_presence_penalty,right_hand_distance,right_hand_shape_distance,two_hand_relation_distance,direction_cosine,vertical_score,amplitude_ratio,horizontal_to_vertical,standard_json,query_json,diagnosis
web_20260523_053345_da4d1ec9,2026-05-23T05:33:46,25,2.365787951869093,low,0.30233568676464506,0.6353878899953447,short_action_window_with_query_energy_peak,False,insufficient_two_hand_presence,0.0,0.0,1.0,0.0,0.1336888888888889,0.26992662874162426,0.26629688279877267,0.0,,,,,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_053345_da4d1ec9/holistic/user_跳_web_20260523_053345_da4d1ec9_holistic_results.json,two_hand_presence_low
web_20260523_053401_8934d89a,2026-05-23T05:34:03,25,3.6431533993163545,low,0.2879680977910017,0.5621194392153966,short_action_window_with_query_energy_peak,False,insufficient_two_hand_presence,0.0,0.0,1.0,0.0,0.1336888888888889,0.2707800848181305,0.26449984568007745,0.0,,,,,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_053401_8934d89a/holistic/user_跳_web_20260523_053401_8934d89a_holistic_results.json,two_hand_presence_low
web_20260523_053940_f86fc279,2026-05-23T05:39:42,25,2.2024919013715687,low,0.3025305805237921,0.6475255311986068,short_action_window_with_query_energy_peak,False,insufficient_two_hand_presence,0.0,0.42857142857142855,0.8571428571428571,0.42857142857142855,0.08203174603174603,0.20067175442123086,0.2827426562696605,0.28617211384450647,,,,,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_053940_f86fc279/holistic/user_跳_web_20260523_053940_f86fc279_holistic_results.json,two_hand_presence_low
web_20260523_063002_0aa1419e,2026-05-23T06:30:04,25,4.239826394505696,low,0.2734718499367914,0.5363797287257013,short_action_window_with_query_energy_peak,False,insufficient_two_hand_presence,0.0,0.2857142857142857,1.0,0.2857142857142857,0.09071746031746031,0.19523940682009927,0.28230617135192076,0.1243419690540065,,,,,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_063002_0aa1419e/holistic/user_跳_web_20260523_063002_0aa1419e_holistic_results.json,two_hand_presence_low
web_20260523_063015_4017237e,2026-05-23T06:30:17,25,8.918992977808744,low,0.24169962942636383,0.4101763193238772,short_action_window_with_query_energy_peak,False,insufficient_two_hand_presence,0.0,0.42857142857142855,1.0,0.42857142857142855,0.06923174603174602,0.18559672966595117,0.2821386284088471,0.15129980486658248,,,,,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_063015_4017237e/holistic/user_跳_web_20260523_063015_4017237e_holistic_results.json,two_hand_presence_low
web_20260523_063026_c2f04725,2026-05-23T06:30:28,25,71.07483265288036,borderline,0.27057547811060073,0.35634475981304825,jump_relation_semantic_floor,True,used,71.07483265288036,0.8571428571428571,1.0,0.8571428571428571,0.004774603174603174,0.19615330647170628,0.2774206470854175,0.5451166637823578,0.7399023969074712,1.0,4.6134545970997936,0.1299285327253288,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_063026_c2f04725/holistic/user_跳_web_20260523_063026_c2f04725_holistic_results.json,accepted
web_20260523_063052_fc94e4f7,2026-05-23T06:30:53,25,75.14652934000428,normal,0.22256567681228437,0.2955966873226788,jump_relation_semantic_floor,True,used,75.14652934000428,1.0,1.0,1.0,0.0,0.13698090337944752,0.26695739236521826,0.275280449437162,0.7636687117191703,1.0,3.7277667459294714,0.09658733986017343,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_063052_fc94e4f7/holistic/user_跳_web_20260523_063052_fc94e4f7_holistic_results.json,accepted
web_20260523_063109_8727dac1,2026-05-23T06:31:11,25,65.1906745843863,borderline,0.24584970384803675,0.39856454250651363,jump_relation_semantic_floor,True,used,65.1906745843863,0.625,1.0,0.625,0.03968888888888888,0.1516803712189071,0.25698062118623277,0.22932302814141872,0.6985922468703473,1.0,3.8142495611594116,0.19238450264150192,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_063109_8727dac1/holistic/user_跳_web_20260523_063109_8727dac1_holistic_results.json,accepted
web_20260602_214010_3f951c51,2026-06-02T21:40:12,25,75.32524082818409,normal,0.3136304115027466,0.43197639163739887,jump_relation_semantic_floor,True,used,75.32524082818409,1.0,1.0,1.0,0.0,0.20340249444371933,0.2708899082958266,0.5767714950447185,0.7713410000169665,1.0,3.9241891467239136,0.0617904672906074,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260602_214010_3f951c51/holistic/user_跳_web_20260602_214010_3f951c51_holistic_results.json,accepted
web_20260602_214656_3fae071b,2026-06-02T21:46:58,25,1.353793221951907,low,0.3777508970391062,0.7301176887098844,short_action_window_with_query_energy_peak,False,insufficient_two_hand_presence,0.0,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.1378031746031746,0.2651520912702426,0.21368937203021326,0.0,,,,,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260602_214656_3fae071b/holistic/user_跳_web_20260602_214656_3fae071b_holistic_results.json,two_hand_presence_low
